PLAYER_NAME,PLAYER_ID,Position_cluster,Position,DFGA_LT06,DFGA_6to10,DFGA_10to15,DFGA_15to3PT,DFGA_3PT,FG_LT_06_DefEPV,FG_6_to_10_DefEPV,FG_10_to_15_DefEPV,FG_15_to_3PT_DefEPV,FG3_DefEPV,LT5_OffEPV,5to10_OffEPV,10to15_OffEPV,15to3PT_OffEPV,3PT_OffEPV,BIG CLOSE RIM LT5,BIG CLOSE RIM 5TO10,BIG CLOSE RIM 10TO15,BIG CLOSE 15TO3,BIG CLOSE RIM 3,BIG STRETCH LT5,BIG STRETCH 5TO10,BIG STRETCH 10TO15,BIG STRETCH 15TO3,BIG STRETCH 3,BALLH PENETRATE LT5,BALLH PEN 5TO10,BALLH PEN 10TO15,BALLH PEN 15TO3,BALLH PEN 3,BALLH PER LT5,BALLH PER 5TO10,BALLH PER 10TO15,BALLH PER 15TO3,BALLH PER 3,WING SLASH LT5,WING SLASH 5TO10,WING SLASH 10TO15,WING SLASH 15TO3,WING SLASH 3,WING PER LT5,WING PER 5TO10,WING PER 10TO15,WING PER 15TO3,WING PER 3,BIG SCORE CLOSE LT5,BIG SCORE CLOSE 5TO10,BIG SCORE CLOSE 10TO15,BIG SCORE CLOSE 15TO3PT,BIG SCORE CLOSE 3,BIG SCORE STRETCH LT5,BIG SCORE STRETCH 5TO10,BIG SCORE STRETCH 10TO15,BIG SCORE STRETCH 15TO3,BIG SCORE STRETCH 3,BALLH PEN SCORE LT5,BALLH PENSCORE 5TO10,BALLH PEN SCORE 10TO15,BALLH PEN SCORE 15TO3,BALLH PEN SCORE 3,BALLH PER SCORE LT5,BALLH PER SCORE 5TO10,BALLH PER SCORE 10TO15,BALLH PER SCORE 15TO3,BALL PER SCORE 3,WING SLASH SCORE LT5,WING SLASH SCORE 5TO10,WING SLASH SCORE 10TO15,WING SLASH SCORE 15TO3 ,WING SLASH SCORE 3,WING PER SCORE LT5,WING PER SCORE 5TO10 ,WING PER SCORE 10TO15,WING PER SCORE 15TO3 ,WING PER SCORE 3,BIG CLOSE,BIG STRETCH,BALLH PEN,BALLH PER,WING SLASH,WING PER,Total
Mike Dunleavy,2399,2,Wing,0.206439394,0.147727273,0.049242424,0.181818182,0.414772727,-1.04,-0.88,-0.34,-1.2,-4.2,2,0,0.2,1,7.5,2.25236244,0.520155502,0.083712121,0.522488038,1.119886364,1.306410806,0.32890223,0.073770726,0.597598628,2.338379074,1.950852273,0.354545455,0.106691919,0.896969697,5.723863636,1.384407854,0.276159555,0.085621521,0.782189239,6.175881262,1.81762685,0.366226216,0.11016561,0.838900634,4.887566068,1.103382968,0.232628004,0.078561477,0.663740857,5.475,1.21236244,-0.359844498,-0.256287879,-0.677511962,-3.080113636,0.266410806,-0.55109777,-0.266229274,-0.602401372,-1.861620926,0.910852273,-0.525454545,-0.233308081,-0.303030303,1.523863636,0.344407854,-0.603840445,-0.254378479,-0.417810761,1.975881262,0.77762685,-0.513773784,-0.22983439,-0.361099366,0.687566068,0.063382968,-0.647371996,-0.261438523,-0.536259143,1.275,-0.081281898,-3.014938536,1.37292298,1.044259431,0.360485377,-0.106686695,-0.425239341
Kevon Looney,1626172,0,Big,0.298701299,0.181818182,0.038961039,0.19047619,0.29004329,-1.12,-0.96,-0.28,-1.16,-2.94,3.2,0.2,0.2,0.4,0.6,3.25898838,0.640191388,0.066233766,0.547368421,0.783116883,1.890271992,0.404802744,0.058368047,0.626055705,1.635187454,2.822727273,0.436363636,0.084415584,0.93968254,4.002597403,2.003127485,0.339888683,0.0677445,0.819436346,4.318685396,2.629960737,0.450739958,0.087163999,0.878848283,3.417789188,1.596506941,0.28631139,0.062158531,0.695347564,3.828571429,2.13898838,-0.319808612,-0.213766234,-0.612631579,-2.156883117,0.770271992,-0.555197256,-0.221631953,-0.533944295,-1.304812546,1.702727273,-0.523636364,-0.195584416,-0.22031746,1.062597403,0.883127485,-0.620111317,-0.2122555,-0.340563654,1.378685396,1.509960737,-0.509260042,-0.192836001,-0.281151717,0.477789188,0.476506941,-0.67368861,-0.217841469,-0.464652436,0.888571429,0.992781955,-1.845314057,1.825786436,1.08888241,1.004502164,0.008895855,3.075534763
Wesley Johnson,202325,2,Wing,0.344,0.136,0.086,0.136,0.298,-1.48,-0.86,-0.62,-0.76,-2.82,1,0.2,0.2,1.4,5.1,3.753221053,0.478863158,0.1462,0.390821053,0.8046,2.176935849,0.302792453,0.128837736,0.447003774,1.680045283,3.2508,0.3264,0.186333333,0.670933333,4.1124,2.306906122,0.254236735,0.149534694,0.585077551,4.437159184,3.0288,0.337153488,0.1924,0.627497674,3.511548837,1.83862069,0.21416092,0.137204598,0.496478161,3.9336,2.273221053,-0.381136842,-0.4738,-0.369178947,-2.0154,0.696935849,-0.557207547,-0.491162264,-0.312996226,-1.139954717,1.7708,-0.5336,-0.433666667,-0.089066667,1.2924,0.826906122,-0.605763265,-0.470465306,-0.174922449,1.617159184,1.5488,-0.522846512,-0.4276,-0.132502326,0.691548837,0.35862069,-0.64583908,-0.482795402,-0.263521839,1.1136,1.049105263,-1.804384906,2.006866667,1.192914286,1.1574,0.080064368,3.681965678
Jonathon Simmons,203613,2,Wing,0.286527514,0.077798861,0.085388994,0.184060721,0.366223909,-1.02,-0.38,-0.54,-1.18,-4.14,4.4,1,0.6,2.4,3.9,3.126165984,0.273933886,0.14516129,0.528932388,0.988804554,1.813232609,0.17321256,0.12792238,0.604969389,2.06467366,2.707685009,0.186717268,0.185009488,0.908032891,5.053889943,1.921488595,0.145436239,0.148472292,0.791836735,5.452999264,2.522774811,0.192868805,0.191033052,0.849247606,4.315480341,1.531440162,0.122510851,0.136229798,0.671927414,4.834155598,2.106165984,-0.106066114,-0.39483871,-0.651067612,-3.151195446,0.793232609,-0.20678744,-0.41207762,-0.575030611,-2.07532634,1.687685009,-0.193282732,-0.354990512,-0.271967109,0.913889943,0.901488595,-0.234563761,-0.391527708,-0.388163265,1.312999264,1.502774811,-0.187131195,-0.348966948,-0.330752394,0.175480341,0.511440162,-0.257489149,-0.403770202,-0.508072586,0.694155598,0.954193548,-2.475989402,1.781334598,1.200233126,0.811404616,0.036263823,2.307440309
Norman Powell,1626181,1,Ball-Handler,0.223183391,0.100346021,0.091695502,0.157439446,0.42733564,-0.7,-0.68,-0.66,-1,-4.59,6.4,0.6,0.4,1.4,6.9,2.435048261,0.35332362,0.155882353,0.452431251,1.153806228,1.412371874,0.223411895,0.137370242,0.517470784,2.409205458,2.109083045,0.24083045,0.198673587,0.776701269,5.897231834,1.496695149,0.187585622,0.159437893,0.677310924,6.36294047,1.965051903,0.248764786,0.205142029,0.726418283,5.035603927,1.192876745,0.158016148,0.146291214,0.574744462,5.64083045,1.735048261,-0.32667638,-0.504117647,-0.547568749,-3.436193772,0.712371874,-0.456588105,-0.522629758,-0.482529216,-2.180794542,1.409083045,-0.43916955,-0.461326413,-0.223298731,1.307231834,0.796695149,-0.492414378,-0.500562107,-0.322689076,1.77294047,1.265051903,-0.431235214,-0.454857971,-0.273581717,0.445603927,0.492876745,-0.521983852,-0.513708786,-0.425255538,1.05083045,0.356685485,-2.930169746,1.592520185,1.253970059,0.550980929,0.082759018,0.90674593
Jarell Martin,1626185,0,Big,0.339393939,0.163636364,0.062626263,0.129292929,0.305050505,-1.22,-0.78,-0.48,-0.84,-3.21,4,0.4,0.2,1.4,1.8,3.702966507,0.576172249,0.106464646,0.371547049,0.823636364,2.147787307,0.36432247,0.093821231,0.424959024,1.719794168,3.207272727,0.392727273,0.135690236,0.637845118,4.20969697,2.276017316,0.305899814,0.108893012,0.556223459,4.542139765,2.988245243,0.405665962,0.140108057,0.596551562,3.594630021,1.81400209,0.257680251,0.099914083,0.471993498,4.026666667,2.482966507,-0.203827751,-0.373535354,-0.468452951,-2.386363636,0.927787307,-0.41567753,-0.386178769,-0.415040976,-1.490205832,1.987272727,-0.387272727,-0.344309764,-0.202154882,0.99969697,1.056017316,-0.474100186,-0.371106988,-0.283776541,1.332139765,1.768245243,-0.374334038,-0.339891943,-0.243448438,0.384630021,0.59400209,-0.522319749,-0.380085917,-0.368006502,0.816666667,1.437150452,-1.7793158,2.053232323,1.259173366,1.195200846,0.140256589,4.305697776
Stanley Johnson,1626169,2,Wing,0.204633205,0.073359073,0.106177606,0.222007722,0.393822394,-0.96,-0.42,-0.58,-1.3,-3.96,1.6,1,1,2.2,6,2.232655964,0.258301158,0.180501931,0.637980085,1.063320463,1.294980695,0.163327748,0.159066074,0.729693305,2.220266628,1.933783784,0.176061776,0.23005148,1.095238095,5.434749035,1.372295327,0.137136553,0.184619021,0.955086282,5.863935072,1.801723983,0.181862261,0.237541528,1.024333303,4.640693185,1.093729197,0.11551946,0.169395997,0.810455776,5.198455598,1.272655964,-0.161698842,-0.399498069,-0.662019915,-2.896679537,0.334980695,-0.256672252,-0.420933926,-0.570306695,-1.739733372,0.973783784,-0.243938224,-0.34994852,-0.204761905,1.474749035,0.412295327,-0.282863447,-0.395380979,-0.344913718,1.903935072,0.841723983,-0.238137739,-0.342458472,-0.275666697,0.680693185,0.133729197,-0.30448054,-0.410604003,-0.489544224,1.238455598,0.049439138,-2.65266555,1.64988417,1.293072256,0.666154261,0.167556029,1.173440304
Terry Rozier,1626179,1,Ball-Handler,0.236328125,0.1015625,0.11328125,0.216796875,0.33203125,-0.8,-0.72,-0.7,-1.2,-3.06,3.6,0.6,0.8,1.4,7.2,2.578464227,0.357606908,0.192578125,0.623005757,0.896484375,1.495555719,0.226120283,0.169708137,0.712566333,1.871904481,2.233300781,0.24375,0.245442708,1.06953125,4.58203125,1.584845344,0.189859694,0.196970663,0.932669005,4.943877551,2.080786701,0.251780523,0.253433866,1.000290698,3.91256359,1.263133082,0.159931753,0.180729167,0.79143319,4.3828125,1.778464227,-0.362393092,-0.507421875,-0.576994243,-2.163515625,0.695555719,-0.493879717,-0.530291863,-0.487433667,-1.188095519,1.433300781,-0.47625,-0.454557292,-0.13046875,1.52203125,0.784845344,-0.530140306,-0.503029337,-0.267330995,1.883877551,1.280786701,-0.468219477,-0.446566134,-0.199709302,0.85256359,0.463133082,-0.560068247,-0.519270833,-0.40856681,1.3228125,0.331655016,-2.004145047,1.89405599,1.368222258,1.018855378,0.298039691,2.906683286
Tyler Ulis,1627755,1,Ball-Handler,0.176258993,0.082733813,0.120503597,0.188848921,0.431654676,-0.68,-0.52,-0.7,-1.18,-4.26,2,1.6,3.8,5.8,3.9,1.923078379,0.29131011,0.204856115,0.542692162,1.165467626,1.115420117,0.18419981,0.18052803,0.620707208,2.433555043,1.665647482,0.198561151,0.261091127,0.931654676,5.956834532,1.182014388,0.154661577,0.209528704,0.812435766,6.427250037,1.551898946,0.205102894,0.269591768,0.871340137,5.086498243,0.942073927,0.130281981,0.192251716,0.689407095,5.697841727,1.243078379,-0.22868989,-0.495143885,-0.637307838,-3.094532374,0.435420117,-0.33580019,-0.51947197,-0.559292792,-1.826444957,0.985647482,-0.321438849,-0.438908873,-0.248345324,1.696834532,0.502014388,-0.365338423,-0.490471296,-0.367564234,2.167250037,0.871898946,-0.314897106,-0.430408232,-0.308659863,0.826498243,0.262073927,-0.389718019,-0.507748284,-0.490592905,1.437841727,-0.118063234,-2.805589792,1.673788969,1.445890471,0.644431989,0.311856446,1.152314849
Kris Dunn,1627739,1,Ball-Handler,0.292279412,0.097426471,0.097426471,0.161764706,0.351102941,-1.16,-0.6,-0.56,-1,-3.45,2.4,0.8,0.4,2.6,2.7,3.188922214,0.343043731,0.165625,0.464860681,0.947977941,1.849632353,0.216911765,0.145955882,0.531687014,1.979425638,2.762040441,0.233823529,0.211090686,0.798039216,4.845220588,1.960061525,0.182127851,0.169402761,0.695918367,5.22785114,2.573418263,0.241527018,0.217963406,0.746374829,4.137299077,1.562183063,0.153418695,0.155434415,0.590534145,4.634558824,2.028922214,-0.256956269,-0.394375,-0.535139319,-2.502022059,0.689632353,-0.383088235,-0.414044118,-0.468312986,-1.470574362,1.602040441,-0.366176471,-0.348909314,-0.201960784,1.395220588,0.800061525,-0.417872149,-0.390597239,-0.304081633,1.77785114,1.413418263,-0.358472982,-0.342036594,-0.253625171,0.687299077,0.402183063,-0.446581305,-0.404565585,-0.409465855,1.184558824,0.842451625,-2.046387347,2.080214461,1.465361645,1.146582592,0.326129141,3.814352117
Jakob Poeltl,1627751,0,Big,0.551362683,0.188679245,0.033542977,0.090146751,0.136268344,-2,-1.1,-0.16,-0.44,-1.35,3.8,0.2,0.2,0,0,6.015657067,0.664349553,0.057023061,0.259053294,0.367924528,3.48918951,0.42007832,0.050251177,0.296293659,0.768244927,5.210377358,0.452830189,0.07267645,0.444723969,1.880503145,3.697505669,0.352714671,0.058323707,0.387815,2.02900783,4.854556092,0.467749013,0.07504266,0.415932914,1.605748135,2.94693848,0.297115593,0.053514543,0.329087448,1.798742138,4.015657067,-0.435650447,-0.102976939,-0.180946706,-0.982075472,1.48918951,-0.67992168,-0.109748823,-0.143706341,-0.581755073,3.210377358,-0.647169811,-0.08732355,0.004723969,0.530503145,1.697505669,-0.747285329,-0.101676293,-0.052185,0.67900783,2.854556092,-0.632250987,-0.08495734,-0.024067086,0.255748135,0.94693848,-0.802884407,-0.106485457,-0.110912552,0.448742138,3.296082975,-0.025942407,3.011111111,1.475366876,2.369028814,0.375398202,10.50104557
Sergio Rodriguez,200771,1,Ball-Handler,0.197696737,0.136276392,0.088291747,0.24184261,0.335892514,-0.36,-0.7,-0.52,-1.52,-3.09,3,1,1.4,3.8,11.1,2.156975452,0.479836347,0.150095969,0.694979291,0.906909789,1.251084634,0.303407815,0.132271032,0.794886467,1.89367327,1.868234165,0.32706334,0.191298784,1.193090211,4.635316699,1.325778526,0.254753418,0.153519527,1.040416781,5.00137099,1.740650806,0.337838682,0.197527117,1.115850556,3.958063652,1.056654974,0.214596157,0.140860856,0.882864518,4.43378119,1.796975452,-0.220163653,-0.369904031,-0.825020709,-2.183090211,0.891084634,-0.396592185,-0.387728968,-0.725113533,-1.19632673,1.508234165,-0.37293666,-0.328701216,-0.326909789,1.545316699,0.965778526,-0.445246582,-0.366480473,-0.479583219,1.91137099,1.380650806,-0.362161318,-0.322472883,-0.404149444,0.868063652,0.696654974,-0.485403843,-0.379139144,-0.637135482,1.34378119,0.381887059,-1.814676783,2.025003199,1.585839242,1.159930813,0.538757694,3.876741224
Mario Hezonja,1626209,2,Wing,0.248148148,0.103703704,0.07037037,0.161111111,0.416666667,-1.06,-0.84,-0.42,-1.06,-3.81,2.4,0.6,0.4,3.2,6.6,2.707426901,0.365146199,0.11962963,0.462982456,1.125,1.570356394,0.230887491,0.105422781,0.529538784,2.349056604,2.345,0.248888889,0.152469136,0.794814815,5.75,1.664111867,0.193862434,0.122358277,0.693106576,6.204081633,2.184857881,0.257088717,0.157433247,0.743359173,4.909883721,1.326309068,0.163303533,0.112269051,0.588148148,5.5,1.647426901,-0.474853801,-0.30037037,-0.597017544,-2.685,0.510356394,-0.609112509,-0.314577219,-0.530461216,-1.460943396,1.285,-0.591111111,-0.267530864,-0.265185185,1.94,0.604111867,-0.646137566,-0.297641723,-0.366893424,2.394081633,1.124857881,-0.582911283,-0.262566753,-0.316640827,1.099883721,0.266309068,-0.676696467,-0.307730949,-0.471851852,1.69,0.275185185,-2.404737945,2.10117284,1.687520786,1.062622739,0.5000298,3.221793405
Shaun Livingston,2733,2,Wing,0.282306163,0.089463221,0.071570577,0.161033797,0.395626243,-0.98,-0.44,-0.52,-1.16,-3.93,1.8,1,3.8,1.4,0,3.080108821,0.315004709,0.12166998,0.46276028,1.068190855,1.786518624,0.199182265,0.107220826,0.529284669,2.23043625,2.667793241,0.21471173,0.155069583,0.7944334,5.459642147,1.893179697,0.167241449,0.124445166,0.692773968,5.890794011,2.485607287,0.221785566,0.16011836,0.74300245,4.661949235,1.508877768,0.140878865,0.114183862,0.587865908,5.222266402,2.100108821,-0.124995291,-0.39833002,-0.69723972,-2.861809145,0.806518624,-0.240817735,-0.412779174,-0.630715331,-1.69956375,1.687793241,-0.22528827,-0.364930417,-0.3655666,1.529642147,0.913179697,-0.272758551,-0.395554834,-0.467226032,1.960794011,1.505607287,-0.218214434,-0.35988164,-0.41699755,0.731949235,0.528877768,-0.299121135,-0.405816138,-0.572134092,1.292266402,0.87954379,-2.177357365,2.261650099,1.738434292,1.242462897,0.544072805,4.488806518
Semaj Christon,203902,1,Ball-Handler,0.307535642,0.122199593,0.089613035,0.16089613,0.319755601,-0.98,-0.56,-0.52,-1.02,-3.03,2.2,0.8,0.8,1.8,3,3.35537571,0.430271197,0.152342159,0.462364669,0.863340122,1.946178381,0.272067018,0.134250471,0.528832187,1.802697614,2.906211813,0.293279022,0.194161575,0.793754243,4.412627291,2.06237167,0.228438422,0.15581695,0.69218172,4.76109564,2.707744044,0.302941316,0.200483115,0.742367262,3.767910766,1.643724981,0.192429244,0.142968841,0.587363345,4.220773931,2.37537571,-0.129728803,-0.367657841,-0.557635331,-2.166659878,0.966178381,-0.287932982,-0.385749529,-0.491167813,-1.227302386,1.926211813,-0.266720978,-0.325838425,-0.226245757,1.382627291,1.08237167,-0.331561578,-0.36418305,-0.32781828,1.73109564,1.727744044,-0.257058684,-0.319516885,-0.277632738,0.737910766,0.663724981,-0.367570756,-0.377031159,-0.432636655,1.190773931,1.320353736,-1.42597433,2.490033944,1.789904402,1.611446502,0.677260341,6.463024595
Malcolm Delaney,1627098,1,Ball-Handler,0.16969697,0.107070707,0.125252525,0.202020202,0.395959596,-0.34,-0.62,-0.7,-1.18,-3.69,1.6,0.6,0.4,5.2,4.5,1.851483254,0.377001595,0.212929293,0.580542265,1.069090909,1.073893654,0.238383838,0.187642462,0.663998475,2.232315609,1.603636364,0.256969697,0.271380471,0.996632997,5.464242424,1.138008658,0.200156669,0.217786024,0.869099155,5.895757576,1.494122622,0.265435753,0.280216115,0.932111816,4.665877378,0.907001045,0.168605596,0.199828167,0.737489841,5.226666667,1.511483254,-0.242998405,-0.487070707,-0.599457735,-2.620909091,0.733893654,-0.381616162,-0.512357538,-0.516001525,-1.457684391,1.263636364,-0.363030303,-0.428619529,-0.183367003,1.774242424,0.798008658,-0.419843331,-0.482213976,-0.310900845,2.205757576,1.154122622,-0.354564247,-0.419783885,-0.247888184,0.975877378,0.567001045,-0.451394404,-0.500171833,-0.442510159,1.536666667,0.181956406,-2.133765961,2.062861953,1.790808081,1.107763683,0.709591315,3.719215477
Patrick McCaw,1627775,2,Wing,0.32815534,0.083495146,0.07961165,0.174757282,0.333980583,-1.1,-0.58,-0.56,-1.06,-3.03,2.2,0.4,0.4,0.8,5.1,3.580347471,0.293990802,0.135339806,0.502197241,0.901747573,2.076666056,0.185894853,0.119267265,0.574390914,1.882894303,3.101067961,0.20038835,0.172491909,0.862135922,4.608932039,2.200649891,0.156084803,0.138426788,0.751812958,4.972902714,2.889293294,0.206990291,0.178107925,0.806321969,3.935533981,1.753933713,0.131480862,0.12701261,0.637964513,4.408543689,2.480347471,-0.286009198,-0.424660194,-0.557802759,-2.128252427,0.976666056,-0.394105147,-0.440732735,-0.485609086,-1.147105697,2.001067961,-0.37961165,-0.387508091,-0.197864078,1.578932039,1.100649891,-0.423915197,-0.421573212,-0.308187042,1.942902714,1.789293294,-0.373009709,-0.381892075,-0.253678031,0.905533981,0.653933713,-0.448519138,-0.43298739,-0.422035487,1.378543689,1.211875319,-1.490886609,2.615016181,1.889877155,1.68624746,0.728935387,6.641064893
Cole Aldrich,202332,0,Big,0.482532751,0.131004367,0.056768559,0.137554585,0.192139738,-1.44,-0.6,-0.38,-0.84,-1.86,2,0.8,0,0,0,5.264686279,0.461273271,0.09650655,0.395288439,0.518777293,3.053612919,0.2916701,0.085045728,0.452113372,1.083233089,4.559934498,0.31441048,0.122998544,0.67860262,2.651528384,3.235923714,0.244897959,0.09870778,0.59176544,2.860921486,4.248532548,0.324768965,0.127003148,0.634670458,2.264121052,2.579054359,0.206294233,0.090568689,0.50215329,2.536244541,3.824686279,-0.138726729,-0.28349345,-0.444711561,-1.341222707,1.613612919,-0.3083299,-0.294954272,-0.387886628,-0.776766911,3.119934498,-0.28558952,-0.257001456,-0.16139738,0.791528384,1.795923714,-0.355102041,-0.28129222,-0.24823456,1.000921486,2.808532548,-0.275231035,-0.252996852,-0.205329542,0.404121052,1.139054359,-0.393705767,-0.289431311,-0.33784671,0.676244541,2.957754539,-0.154324792,3.207474527,1.91221638,2.479096171,0.794315113,11.19653194
Manu Ginobili,1938,2,Wing,0.224400871,0.132897603,0.104575163,0.17211329,0.366013072,-0.78,-0.8,-0.6,-0.7,-3.27,3.2,1.2,1,1,9.9,2.448331613,0.467939456,0.177777778,0.494599243,0.988235294,1.420076458,0.29588523,0.156665433,0.565700662,2.063485017,2.120588235,0.318954248,0.226579521,0.849092229,5.050980392,1.504859722,0.248437153,0.181832733,0.740438398,5.449859944,1.975771394,0.329462431,0.233956528,0.794122714,4.312995896,1.199383968,0.209275537,0.166839456,0.628312423,4.831372549,1.668331613,-0.332060544,-0.422222222,-0.205400757,-2.281764706,0.640076458,-0.50411477,-0.443334567,-0.134299338,-1.206514983,1.340588235,-0.481045752,-0.373420479,0.149092229,1.780980392,0.724859722,-0.551562847,-0.418167267,0.040438398,2.179859944,1.195771394,-0.470537569,-0.366043472,0.094122714,1.042995896,0.419383968,-0.590724463,-0.433160544,-0.071687577,1.561372549,0.708648091,-1.648187199,2.416194626,1.975427949,1.496308963,0.885183933,5.833576363
Tomas Satoransky,203107,2,Wing,0.32885906,0.109619687,0.07606264,0.156599553,0.32885906,-1.2,-0.6,-0.34,-1.06,-2.88,2,0.8,0.6,1,1.8,3.588025433,0.385976687,0.129306488,0.450017662,0.887919463,2.081119412,0.244058925,0.113950445,0.514710228,1.854020514,3.107718121,0.263087248,0.164802386,0.772557793,4.538255034,2.205369128,0.2049217,0.132255855,0.673697667,4.896644295,2.895489309,0.271754851,0.170168045,0.722543052,3.875183393,1.757694978,0.172619507,0.12135051,0.571678367,4.340939597,2.388025433,-0.214023313,-0.210693512,-0.609982338,-1.992080537,0.881119412,-0.355941075,-0.226049555,-0.545289772,-1.025979486,1.907718121,-0.336912752,-0.175197614,-0.287442207,1.658255034,1.005369128,-0.3950783,-0.207744145,-0.386302333,2.016644295,1.695489309,-0.328245149,-0.169831955,-0.337456948,0.995183393,0.557694978,-0.427380493,-0.21864949,-0.488321633,1.460939597,1.353326269,-1.272140475,2.766420582,2.032888645,1.85513865,0.884282959,7.61991663
Alec Burks,202692,2,Wing,0.283842795,0.093886463,0.058951965,0.192139738,0.371179039,-0.8,-0.36,-0.22,-1.32,-3.66,4,1.6,1.2,1.8,5.4,3.096874282,0.330579177,0.100218341,0.552148931,1.002183406,1.796242894,0.209030238,0.088316717,0.631523441,2.092609376,2.68231441,0.225327511,0.127729258,0.947889374,5.122270742,1.903484538,0.175510204,0.102504233,0.826592995,5.526780144,2.499136793,0.232751092,0.131887885,0.886523814,4.373870214,1.5170908,0.1478442,0.094052101,0.701420469,4.899563319,2.296874282,-0.029420823,-0.119781659,-0.767851069,-2.657816594,0.996242894,-0.150969762,-0.131683283,-0.688476559,-1.567390624,1.88231441,-0.134672489,-0.092270742,-0.372110626,1.462270742,1.103484538,-0.184489796,-0.117495767,-0.493407005,1.866780144,1.699136793,-0.127248908,-0.088112115,-0.433476186,0.713870214,0.7170908,-0.2121558,-0.125947899,-0.618579531,1.239563319,1.379820731,-1.542277334,2.745531295,2.174872115,1.764169798,0.999970888,7.522087493
Ramon Sessions,201196,1,Ball-Handler,0.1875,0.0875,0.045833333,0.2125,0.466666667,-0.8,-0.48,-0.2,-1.2,-4.5,4,2,1,1.4,3.6,2.045723684,0.308092105,0.077916667,0.610657895,1.26,1.186556604,0.194811321,0.068663522,0.698443396,2.630943396,1.771875,0.21,0.099305556,1.048333333,6.44,1.257397959,0.163571429,0.079693878,0.914183673,6.948571429,1.650872093,0.216918605,0.10253876,0.980465116,5.499069767,1.002155172,0.137787356,0.073122605,0.775747126,6.16,1.245723684,-0.171907895,-0.122083333,-0.589342105,-3.24,0.386556604,-0.285188679,-0.131336478,-0.501556604,-1.869056604,0.971875,-0.27,-0.100694444,-0.151666667,1.94,0.457397959,-0.316428571,-0.120306122,-0.285816327,2.448571429,0.850872093,-0.263081395,-0.09746124,-0.219534884,0.999069767,0.202155172,-0.342212644,-0.126877395,-0.424252874,1.66,0.362390351,-2.400581761,2.389513889,2.183418367,1.269864341,0.968812261,4.773417448
Brandon Bass,101138,0,Big,0.320276498,0.131336406,0.071428571,0.207373272,0.269585253,-0.86,-0.58,-0.4,-1.24,-2.13,4,0.6,1.4,1.2,0.3,3.494385156,0.462442396,0.121428571,0.595925297,0.727880184,2.026806365,0.292409356,0.107008086,0.681592905,1.519850448,3.026612903,0.315207373,0.154761905,1.023041475,3.720276498,2.147813411,0.245518668,0.124198251,0.89212828,4.014069407,2.819922838,0.325592112,0.159800664,0.956810631,3.176717394,1.71182266,0.206817098,0.113957307,0.757031622,3.558525346,2.634385156,-0.117557604,-0.278571429,-0.644074703,-1.402119816,1.166806365,-0.287590644,-0.292991914,-0.558407095,-0.610149552,2.166612903,-0.264792627,-0.245238095,-0.216958525,1.590276498,1.287813411,-0.334481332,-0.275801749,-0.34787172,1.884069407,1.959922838,-0.254407888,-0.240199336,-0.283189369,1.046717394,0.85182266,-0.373182902,-0.286042693,-0.482968378,1.428525346,1.594181421,-0.582332841,3.029900154,2.213728017,2.228843639,1.138154034,9.622474424
